id,promoType,price,hasVideo,agentNames,brandName,addressStreet,addressSuburb,addressState,addressPostcode,addressLat,addressLng,num_bath,type,formatted,isRural,landSize,Retirement
17183635,standardpp,$500.00,False,Charlotte Currie,Buxton Real Estate Mentone,203/8 New Street,RICHMOND,VIC,3121,-37.81359,144.99248,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17189934,standardpp,$500 per week,False,Lydia Hurst,Belle Property Armadale,30/530 Toorak Road,TOORAK,VIC,3142,-37.84236,145.01842,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17200956,standardpp,$700 per week,False,Lydia Hurst,Belle Property Armadale,134 Union Street,PRAHRAN,VIC,3181,-37.854614,144.99136,1.0,House,House,False,0.0,False
10483352,elite,$500.00 per week,False,Danny Campos,LITTLE Real Estate Victoria,1410/83 Queens Road,MELBOURNE,VIC,3004,-37.854416,144.98044,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
14886544,elite,$800.00 per week,False,Michelle Chiu,LITTLE Real Estate Victoria,5416/228 La Trobe Street,MELBOURNE,VIC,3004,-37.809616,144.9623,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17183174,elite,$475 per week,True,"Mason Wong, Maya Angela",Inner Real Estate NEXTRE,906/568 St Kilda Road,MELBOURNE,VIC,3004,-37.847107,144.97884,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17183256,elite,$750,False,John Harrington,Harrington Earl Estate Agents,609/555 St Kilda Road,MELBOURNE,VIC,3004,-37.847054,144.98068,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17184416,elite,$925.00 per week,False,Michelle Chiu,LITTLE Real Estate Victoria,104/18 Grattan St,PRAHRAN,VIC,3181,-37.84774,144.99109,3.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17184606,elite,$550pw - Study/WFH! Large 1BR,False,"Emma Smith, Rhys Brown",Ray White Southbank & Port Phillip,112/70 Queens Road,MELBOURNE,VIC,3004,-37.851192,144.97891,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17185651,elite,$1300 per week,False,"Kim Davey, Chelsea Menjivar",Melbourne Boutique Property,2502/35 Spring Street,MELBOURNE,VIC,3000,-37.81417,144.974,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
14285004,premiumplus,$460 per week ($1999 pcm),False,"Kavinda Kudage Don, Adam Abriani",Linage ,1105/568 St Kilda Road,MELBOURNE,VIC,3004,-37.847107,144.97884,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
15977519,premiumplus,$675 per week,False,Ismaeel Hussain,Samma Real Estate,206/601 Little Collins Street,MELBOURNE,VIC,3004,-37.817917,144.95485,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
16811696,premiumplus,$720,False,"Alexander Gorejena, Fiona Tennant",aussieproperty.com,5601/450 Elizabeth Street,MELBOURNE,VIC,3004,-37.80828,144.9607,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17160204,premiumplus,$750 pw,False,"Abir Ayadi, Sara Sis",Dingle Partners,28/15 River Boulevard,RICHMOND,VIC,3121,-37.812763,145.01332,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17161550,premiumplus,$600 per week,False,Leasing Team,Besser & Co. Estate Agents,403/136 Burnley Street,RICHMOND,VIC,3121,-37.81743,145.0084,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17161732,premiumplus,$690 per week,False,Leasing Team,Besser & Co. Estate Agents,14/411 Toorak Road,TOORAK,VIC,3142,-37.840508,145.00557,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17161928,premiumplus,$650 Per Week,False,"Jonathan Boon, Evelyne Surja",Kay & Burton Stonnington,6/601 Toorak Road,TOORAK,VIC,3142,-37.842083,145.01884,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17162588,premiumplus,$650 weekly,False,"Preet Sandhu, Rachel Van Kuyl",BigginScott Richmond,57 Baker St,RICHMOND,VIC,3121,-37.811764,145.00325,1.0,House,House,False,0.0,False
17163258,premiumplus,$550 weekly,False,"Liam Mulligan, Lucy Parmenter",BigginScott Richmond,472A Victoria St,RICHMOND,VIC,3121,-37.811344,145.00722,1.0,House,House,False,0.0,False
17163300,premiumplus,$795 PER WEEK,False,Fiona Stanway,Kingsford Property,701/8 Garfield Street,RICHMOND,VIC,3121,-37.811832,144.9927,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17163498,premiumplus,"$1,350 per week",False,Amy Fiske,Performance Asset Management Melbourne,2802/35 Spring St,MELBOURNE,VIC,3004,-37.81417,144.974,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17164811,premiumplus,$650 pw,False,"Daniel Hamilton, Bridgid Nolan",McGrath,35/2 Collins Street,MELBOURNE,VIC,3000,-37.81307,144.97357,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17166291,premiumplus,$850 weekly,False,"Harry Whitford, Thomas Vinen",BigginScott Richmond,78 Earl St,WINDSOR,VIC,3181,-37.854053,144.99748,1.0,House,House,False,0.0,False
17167013,premiumplus,$825 pw,False,"Daniel Hamilton, Bridgid Nolan",McGrath,33 Peel Street,WINDSOR,VIC,3181,-37.85484,144.98534,1.0,House,House,False,0.0,False
17169866,premiumplus,$610 pw,False,Paul Tunney,Woodards South Yarra,2/26 Clarke Street,PRAHRAN,VIC,3181,-37.84918,145.00002,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17170119,premiumplus,$695 weekly,False,"Ysabella Dimitrakopoulos, Alanna Maunder",BigginScott Richmond,607/10 Burnley Street,RICHMOND,VIC,3121,-37.81265,145.00935,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17175571,premiumplus,$425 per week,False,"Tom Koller, Etienne des Anges",Biggin & Scott Stonnington,11/425 Toorak Road,TOORAK,VIC,3142,-37.840622,145.00655,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
15235673,elite,$440.00 per week,False,Michelle Chiu,LITTLE Real Estate Victoria,2/158 Williams Road,PRAHRAN,VIC,3181,-37.848896,145.00328,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17070058,elite,$540,False,Mia Bakri,Landmark Real Estate,704/450 ST KILDA ROAD,MELBOURNE,VIC,3004,-37.838615,144.97589,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17180934,elite,$680 per week,False,"Asa Salimi, Spencer Xu",BRADY residential,1810/500 Elizabeth Street,MELBOURNE,VIC,3000,-37.807137,144.96037,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17180968,elite,$750 a week and Furnished Option Extra pw,False,Leasing Team,LJ Hooker City Residential,4703/568 Collins Street,MELBOURNE,VIC,3000,-37.818375,144.95543,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17181129,elite,$625,True,"Bronte Carfino, Annabelle Munt",MRE,401/1 Palmer Street,RICHMOND,VIC,3121,-37.816547,145.0036,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17182121,elite,$800,True,"Bronte Carfino, Tali Leckie",MRE,916/35 Albert Road,MELBOURNE,VIC,3004,-37.834694,144.9721,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
16024235,standardpp,$590 per week,False,DIANA JURISIC,Ray White CRE,71/140 Flinders Street,MELBOURNE,VIC,3000,-37.81638,144.97035,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
16548144,standardpp,$800/w PARTLY-FURNSIHED,False,Gloria Ye,AZeta Real Estate,6901/462 Elizabeth St,MELBOURNE,VIC,3000,-37.807858,144.96062,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
16848049,standardpp,$850,True,Georgia  Tasiopoulos,Home apartments,702/261 Bridge Rd,RICHMOND,VIC,3121,-37.816837,144.9988,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17129350,standardpp,$600 weekly,False,Stephanie Wang,Fletchers Canterbury,104/616 Little Collins Street,MELBOURNE,VIC,3000,-37.817696,144.95439,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17130096,standardpp,$670 per week,False,Leasing Team,Besser & Co. Estate Agents,3.5 & 6/201 Spring Street,MELBOURNE,VIC,3000,-37.810093,144.97218,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17130504,standardpp,$850 per week,False,Jade Sterland,Jellis Craig Port Phillip Pty Ltd,903/582 St Kilda Road,MELBOURNE,VIC,3004,-37.849308,144.97942,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17135276,standardpp,$490.00,False,Katie Love,Hodges Real Estate Sandringham,12a/30 Wynnstay Road,PRAHRAN,VIC,3181,-37.853104,145.01044,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17135516,standardpp,$1700 pw,False,Angie Vakrinos,Home AU Real Estate,506/28 Tanner Street,RICHMOND,VIC,3121,-37.82323,144.99176,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17138715,standardpp,$590 pw,False,Carson Mair,Dingle Partners,203/9 Commercial Road,MELBOURNE,VIC,3004,-37.845287,144.97978,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17143905,standardpp,$825 weekly,False,"Harry Whitford, Stephanie Cosgrave",BigginScott Richmond,L1/Rear 42 Bridge Road,RICHMOND,VIC,3121,-37.818336,144.99127,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17146351,standardpp,$750 weekly,False,"Ysabella Dimitrakopoulos, Mike Richardson",BigginScott Richmond,4/11 River St,RICHMOND,VIC,3121,-37.815105,145.0136,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17146454,standardpp,$560 pw,False,Shane Dangen,Dingle Partners,109/253 Franklin Street,MELBOURNE,VIC,3004,-37.8095,144.95667,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17147781,standardpp,$780 pw,False,Carson Mair,Dingle Partners,36/632 St Kilda Road,MELBOURNE,VIC,3004,-37.854332,144.98128,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17148797,standardpp,$675 per week,False,Kosta Karas,MPC Moss Property Consultants,303/27 Dickmann Street,RICHMOND,VIC,3121,-37.824978,144.9976,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17148973,standardpp,$430 Per Week,False,"Tom Koller, Lisa Tremellen",Biggin & Scott Stonnington,3/K7 High Street,PRAHRAN,VIC,3181,-37.85067,144.98329,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
16574664,elite,$720 per week,False,RentBetter Team,RentBetter,207/601 Saint Kilda Road,MELBOURNE,VIC,3004,-37.85058,144.98131,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17176820,elite,$620 per week,False,"Diana Camacho, Leasing Team",Melcorp Real Estate,1907/25 Therry Street,MELBOURNE,VIC,3000,-37.806957,144.9611,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17177755,elite,$825.00,False,"Ebony Wise, Prahran Leasing",Hodges Prahran South Yarra,5 Union Street,PRAHRAN,VIC,3181,-37.853397,144.98416,1.0,House,House,False,0.0,False
17179033,elite,$550.00,True,Miki Kawabuchi,MICM Real Estate,1803/601 Little Lonsdale Street,MELBOURNE,VIC,3000,-37.813744,144.95369,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17179295,elite,$710 Per Week I Furnished,False,Laura Braun,Evoke Property,12a/60 Queens Road,MELBOURNE,VIC,3000,-37.81707,144.96188,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17179547,elite,$590 per week,False,"Mason Wong, Hayley Tran",Inner Real Estate NEXTRE,1511/568 St Kilda Road,MELBOURNE,VIC,3004,-37.847107,144.97884,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17179658,elite,"$1,685 per week",False,For Rent (VIC),For Sale By Owner Australia,201/1 Wallace Avenue,TOORAK,VIC,3142,-37.840534,145.00706,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
8641002,elite,$330 per week,False,Lynn Do,Student Housing Australia,205/60 Garden Street,SOUTH YARRA,VIC,3141,-37.843525,144.99783,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
9387848,elite,$340 per week,False,Lynn Do,Student Housing Australia,304/60 Garden Street,SOUTH YARRA,VIC,3141,-37.843525,144.99783,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
9700512,elite,$425.00 per week,False,Michelle Chiu,LITTLE Real Estate Victoria,303S/227 Toorak Road,SOUTH YARRA,VIC,3141,-37.83921,144.99466,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
13690888,elite,$450,False,Ahlam Mohamed,Advantage Property Consulting,36/43 Caroline Street,SOUTH YARRA,VIC,3141,-37.837845,144.98796,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
15545682,standardpp,$575 pw,False,Daniel Hamilton,McGrath,140 Surrey Road North,SOUTH YARRA,VIC,3141,-37.840508,144.99911,1.0,House,House,False,0.0,False
15883365,elite,$575.00 per week,False,Ben Ratajczak,Meadows Property Group,6/9 Darling Street,SOUTH YARRA,VIC,3141,-37.83789,144.99135,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
16675148,elite,$525,True,"Tali Leckie, Millie Bowles",MRE,717/3 Yarra Street,SOUTH YARRA,VIC,3141,-37.83816,144.99283,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17002107,standardpp,$2995 Per Week,False,Debbie Davut,Kay & Burton Stonnington,69 Darling Street,SOUTH YARRA,VIC,3141,-37.83379,144.99083,4.0,House,House,False,0.0,False
17030423,standardpp,"$1,800.00",False,"Kate Humphreys, Renee Hewstone",Marshall White Stonnington,1 Shipley Street,SOUTH YARRA,VIC,3141,-37.835945,144.9876,3.0,House,House,False,0.0,False
17036580,standardpp,$625,False,Laura Scott,aussieproperty.com,501/33 Claremont St,SOUTH YARRA,VIC,3141,-37.836918,144.99384,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17073441,standardpp,$800 per week,False,Molly Yuille,Thomson ,6/28 St Leonards Court,SOUTH YARRA,VIC,3141,-37.829853,144.9857,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17083335,standardpp,$1050 Per Week,False,Caleb Griffin,Kay & Burton Stonnington,605/101 River Street,SOUTH YARRA,VIC,3141,-37.83517,144.99786,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17093229,standardpp,$425 Per Week,False,"Tom Koller, Etienne des Anges",Biggin & Scott Stonnington,11/43 Kensington Road,SOUTH YARRA,VIC,3141,-37.836765,145.00137,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17096595,standardpp,$775,False,Laura Scott,aussieproperty.com,1210/18 Claremont Street,SOUTH YARRA,VIC,3141,-37.837273,144.99402,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17120547,standardpp,$560 pw,False,Paul Tunney,Woodards South Yarra,2/32 Darling Street,SOUTH YARRA,VIC,3141,-37.836704,144.99194,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17199470,elite,$420/per week -,False,Zane Mance,Amity Real Estate,812/1 Clara Street,SOUTH YARRA,VIC,3141,-37.842182,144.9973,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17199740,elite,$630 per week,False,"Melissa Lloyd, Sam Landale",Belle Property South Yarra,16 Osborne Street,SOUTH YARRA,VIC,3141,-37.845467,144.9904,1.0,House,House,False,0.0,False
17202599,elite,"$3,200 per week",False,Property Now,Property Now,,SOUTH YARRA,VIC,3141,-37.83952,144.99559,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17203159,elite,$420.00,False,"Carly Johnson, Leasing Agent",Flare Real Estate,12/42 Powell Street,SOUTH YARRA,VIC,3141,-37.840115,144.98965,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17204061,elite,$750,False,"Bronte Carfino, Annabelle Munt",MRE,101/8 Garden Street,SOUTH YARRA,VIC,3141,-37.84322,144.9956,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
15874212,standardpp,$720 per week,True,Adele Curcio,Thomson ,4 Newry Street,WINDSOR,VIC,3181,-37.855606,145.00046,1.0,House,House,False,0.0,False
16147673,standardpp,$850,True,"Georgia  Tasiopoulos, Zara Prior",Home apartments,105/42 Cameron Street,RICHMOND,VIC,3121,-37.816837,144.9988,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
16553811,standardpp,$900 pw,False,Daniel Hamilton,McGrath,12 Andrew Street,WINDSOR,VIC,3181,-37.851624,144.98482,1.0,House,House,False,0.0,False
17110986,standardpp,"$1,200.00",False,"Jayde Cashion, Jellis Craig Inner North",Jellis Craig Fitzroy,1/257 Swan Street,RICHMOND,VIC,3121,-37.825733,145.00128,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17112894,standardpp,$500 Per Week,True,Frazer Downes,Hodges South Melbourne,207/470 St Kilda Road,MELBOURNE,VIC,3004,-37.841274,144.97687,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17117748,standardpp,$425 pw,False,Trish Ha,Dingle Partners,208/408 Lonsdale Street,MELBOURNE,VIC,3000,-37.8126,144.9604,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17119529,standardpp,$340 pw,False,Shermta Flomo,Woodards South Yarra,6/145 Canterbury Road,TOORAK,VIC,3142,-37.842083,145.01021,1.0,Studio,Studio,False,0.0,False
17120127,standardpp,$875 Per Week,False,Sophie Dumas,Kay & Burton Stonnington,22 Aberdeen Road,PRAHRAN,VIC,3181,-37.852695,145.00363,2.0,House,House,False,0.0,False
17120320,standardpp,$1850 Per Week,False,"Jonathan Boon, Evelyne Surja",Kay & Burton Stonnington,660 Orrong Road,TOORAK,VIC,3142,-37.84682,145.01315,2.0,House,House,False,0.0,False
17122712,standardpp,$600 Per Week,False,Frazer Downes,Hodges South Melbourne,26/73 River Street,RICHMOND,VIC,3121,-37.818947,145.01315,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17125389,standardpp,$695.00,False,Cameron  Gibson,Buxton Stonnington,14 Mell Street,TOORAK,VIC,3142,-37.846813,145.00642,1.0,House,House,False,0.0,False
17126177,standardpp,$450 pw,False,Carson Mair,Dingle Partners,15 St Edmonds Road,PRAHRAN,VIC,3181,-37.85068,144.99152,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17126341,standardpp,"$1,300 Per Week",False,"Tom Koller, Mel Dalzell",Biggin & Scott Stonnington,17 Abeckett Street,PRAHRAN,VIC,3181,-37.85087,145.00926,2.0,House,House,False,0.0,False
17126356,standardpp,$475 Per Week,False,"Tom Koller, Michelle Wood",Biggin & Scott Stonnington,3/29 Larnook Street,PRAHRAN,VIC,3181,-37.857334,145.00981,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
9960759,elite,$650.00 per week,False,Chaya Varsani,LITTLE Real Estate Victoria,8 Banole Avenue,PRAHRAN,VIC,3181,-37.854053,145.00468,1.0,House,House,False,0.0,False
17171685,elite,$950 per week,False,Hudson Bond Rentals,Hudson Bond,2/41 Grange Road,TOORAK,VIC,3142,-37.837322,145.01125,2.0,Townhouse,Townhouse,False,0.0,False
17172056,elite,$475 per week,False,"Asa Salimi, Bao Phan",BRADY residential,2401/8 Downie Street,MELBOURNE,VIC,3000,-37.820343,144.956,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17174520,elite,$630 per week,False,RentBetter Team,RentBetter,27 Bell St,RICHMOND,VIC,3121,-37.824886,145.00214,1.0,House,House,False,0.0,False
17175396,elite,$800,False,"Stephanie Petrakis, Trent Dickson",Ray White Glen Waverley,706/18 Russell Place,MELBOURNE,VIC,3000,-37.81349,144.96738,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
15937598,elite,$520,True,Maggie H,Ausview Estate Agents,1516/8 Daly Street,SOUTH YARRA,VIC,3141,-37.837757,144.99469,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
16737285,elite,$900,True,"Tali Leckie, Thembie  Sikwila",MRE,8 Palfreyman Street,SOUTH YARRA,VIC,3141,-37.84484,144.99786,1.0,House,House,False,0.0,False
16799596,elite,$1300/week,False,"Leasing Team, Elvis Ting",First National Avant - Box Hill,4/119 Alexandra Avenue,SOUTH YARRA,VIC,3141,-37.834415,145.00005,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17131057,elite,$710 per week,False,"Asa Salimi, Julie Bisping",BRADY residential,315/12 Yarra Street,SOUTH YARRA,VIC,3141,-37.836967,144.99307,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17131138,elite,$700,True,"Annabelle Munt, Tali Leckie",MRE,1201/649 Chapel Street,SOUTH YARRA,VIC,3141,-37.837433,144.99557,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17131957,elite,$820 per week,False,"Sam Landale, Melissa Lloyd",Belle Property South Yarra,2/49 Kensington Road,SOUTH YARRA,VIC,3141,-37.835934,145.00151,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17132765,elite,$660 per week,False,Karin Carter,Lynda White Real Estate,303/35-55 Simmons Street,SOUTH YARRA,VIC,3141,-37.844883,144.99673,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17134997,elite,$390pw,False,Sam Landale,Belle Property South Yarra,17/9-11 Barnsbury Road,SOUTH YARRA,VIC,3141,-37.84479,145.00119,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17135490,elite,$650.00,False,Thea Toogood,Jellis Craig Balwyn,601/42 Wilson Street,SOUTH YARRA,VIC,3141,-37.844078,144.997,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17137383,elite,$875.00,True,Courtney Dix, Jellis Craig Stonnington,1 Hopetoun Grove,SOUTH YARRA,VIC,3141,-37.84315,144.99916,1.0,House,House,False,0.0,False
17141998,elite,$1500 per week,False,KATHERINE DEAN,Miglic Dean Pty Ltd,44 Oban Street,SOUTH YARRA,VIC,3141,-37.843357,145.00302,3.0,House,House,False,0.0,False
17143806,elite,"$1,300.00",False,Yiotis Christodoulou, Jellis Craig Stonnington,61 Wilson Street,SOUTH YARRA,VIC,3141,-37.843933,144.99821,2.0,House,House,False,0.0,False
17143946,elite,$500 pw,False,"Celeste Cuzzolin, Susie Minski, John Kaufman",Halfapercent Real Estate in association with Noble House Property Agents,5/432 Punt Road,SOUTH YARRA,VIC,3141,-37.837402,144.98715,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17149645,elite,$900pw / $4911pcm,False,"Celia McGregor, Eliza Bonnett",Nelson Alexander Kew,12/5 Northampton Place,SOUTH YARRA,VIC,3141,-37.837143,144.98718,2.0,Townhouse,Townhouse,False,0.0,False
17150064,elite,"$1,500 per week",False,"Lexi Seymour, Taylah Cagalj",RT Edgar Toorak,1/128 Millswyn Street,SOUTH YARRA,VIC,3141,-37.83408,144.98088,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17150289,elite,$525 per week,False,"Ruella Head, Alison Loiterton",Belle Property St Kilda,3/320 Punt Road,SOUTH YARRA,VIC,3141,-37.842674,144.98584,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17150432,elite,$725,True,"Millie Bowles, Tali Leckie",MRE,2/25 Rockley Road,SOUTH YARRA,VIC,3141,-37.837017,144.99979,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17156468,elite,$575 per week,True,"Mason Wong, Kayani Shahzeb",Inner Real Estate NEXTRE,334/111 Punt Road,SOUTH YARRA,VIC,3141,-37.838806,144.98642,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17158293,elite,$545 per week,False,"Sam Landale, Todd George & Carla Girolamo",Belle Property South Yarra,411/8 Garden Street,SOUTH YARRA,VIC,3141,-37.84322,144.9956,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17159936,elite,$595 per week,False,"Chris Johnson, Adam Harrison",Belle Property Balwyn,4/97 Caroline Street,SOUTH YARRA,VIC,3141,-37.834515,144.98865,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
10809711,premiumplus,$220,False,Peter Blair,Peter Blair Property Management,413/500 Flinders Street,MELBOURNE,VIC,3000,-37.820007,144.95784,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17068258,premiumplus,$650 per week,False,"Tom Koller, Lisa Tremellen",Biggin & Scott Stonnington,10 Vail Street,PRAHRAN,VIC,3181,-37.85797,145.0081,1.0,House,House,False,0.0,False
17141879,premiumplus,$950,True,"Georgia  Tasiopoulos, Zara Prior",Home apartments,706/261 Bridge Rd,RICHMOND,VIC,3121,-37.816837,144.9988,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17144603,premiumplus,$900.00,False,Cameron  Gibson,Buxton Stonnington,97 Union Street,WINDSOR,VIC,3181,-37.854073,144.98929,1.0,House,House,False,0.0,False
17159649,premiumplus,$1170 Per Week,False,Jonathan Boon,Kay & Burton Stonnington,102/508 Toorak Road,TOORAK,VIC,3142,-37.841774,145.01335,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17167016,premiumplus,$795.00,False,"Renee Hewstone, Emily Jago",Marshall White Stonnington,14/4 Glyndebourne Avenue,TOORAK,VIC,3142,-37.840702,145.02498,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17181800,premiumplus,$520 pw,False,Anna Potaris,Dingle Partners,516/20 Burnley Street,RICHMOND,VIC,3121,-37.81265,145.00935,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17191730,premiumplus,$490 Per Week,False,Frazer Downes,Hodges South Melbourne,313/9 Commercial Road,MELBOURNE,VIC,3004,-37.845287,144.97978,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17191819,premiumplus,$950 Per Week,False,"Tom Koller, Lisa Tremellen",Biggin & Scott Stonnington,22 Leslie Street,RICHMOND,VIC,3121,-37.81277,145.00684,1.0,House,House,False,0.0,False
17192054,premiumplus,$450 pw,False,"Artem Chereshkov, Tarryn Lotz",McGrath St Kilda,19/21 Tintern Avenue,TOORAK,VIC,3142,-37.842735,145.0059,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17192197,premiumplus,$400 weekly,False,"Ysabella Dimitrakopoulos, Jordyn Ross",BigginScott Richmond,13/160 Coppin St,RICHMOND,VIC,3121,-37.823433,145.00275,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17192811,premiumplus,$570 weekly,False,"Mikayla Lastavec, Annie Nguyen",Bekdon Richards,2/41 Grandview Grove,PRAHRAN,VIC,3181,-37.85009,145.00807,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
