id,promoType,price,hasVideo,agentNames,brandName,addressStreet,addressSuburb,addressState,addressPostcode,addressLat,addressLng,num_bath,type,formatted,isRural,landSize,Retirement,min_distance_to_university,min_distance_to_shopping_mall,min_distance_to_secondary_school,min_distance_to_primary_school,min_distance_to_park
17145635,elite,550,FALSE,Miki Kawabuchi,MICM Real Estate,105/11 Rose Lane,MELBOURNE,VIC,3000,-37.815487,144.95422,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.72,1.99,0.49,1.52,0.52
17125434,elite,720,FALSE,"Jordan Nunns, Leasing Team",Melcorp Real Estate,1411/33 MacKenzie Street,MELBOURNE,VIC,3000,-37.807835,144.96698,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.52,3.87,0.27,0.80,0.22
17125528,elite,650,FALSE,"Jordan Nunns, Leasing Team",Melcorp Real Estate,902/33 MacKenzie Street,MELBOURNE,VIC,3000,-37.807835,144.96698,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.52,3.87,0.27,0.80,0.22
14954304,standard,795,FALSE,Terrence Zhao,Raeon International,4204/38 Rose Lane,MELBOURNE,VIC,3000,-37.8147,144.95422,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.29,2.13,0.39,1.18,0.67
17148684,standard,1180,FALSE,Ke Ke,GOLD 4LIFE,4506/81 A'Beckett Street,MELBOURNE,VIC,3000,-37.809254,144.96118,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.39,3.28,0.55,1.26,0.39
17148935,standard,795,FALSE,"Cactus Li, Lucy Lu",Maxion Real Estate,1406/22 Jane Bell Lane,MELBOURNE,VIC,3000,-37.81052,144.9656,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.75,3.61,0.5,1.23,0.42
17151883,standard,330,FALSE,Helen Chen,Xynergy Realty South Yarra,105/546 Flinders Street,MELBOURNE,VIC,3000,-37.820576,144.95612,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.99,1.6,0.48,1.88,0.36
17153520,standard,625,FALSE,Leasing Team,Re-define Real Estate,1306/410 Elizabeth St,MELBOURNE,VIC,3000,-37.808983,144.96101,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.39,3.28,0.55,1.26,0.39
17187773,elite,580,FALSE,Leasing Team,LJ Hooker City Residential,4510/568 Collins Street,MELBOURNE,VIC,3000,-37.818375,144.95543,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,3.13,1.69,0.52,1.93,0.23
17188826,elite,650,FALSE,Abie Riady,MICM Real Estate,161/480 La Trobe Street,MELBOURNE,VIC,3000,-37.810486,144.96098,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.82,3.08,0.53,1.56,0.49
17113648,elite,725,FALSE,"Asa Salimi, Cindy Han",BRADY residential,4011/500 Elizabeth Street,MELBOURNE,VIC,3000,-37.807137,144.96037,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.15,3.54,0.56,1.02,0.42
17116241,elite,650,FALSE,"Leasing Team, Elvis Ting",First National Avant - Box Hill,1909/639 Lonsdale Street,MELBOURNE,VIC,3000,-37.81501,144.95341,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.56,2.05,0.33,1.36,0.59
17116757,elite,520,FALSE,"Mark Arnejo, Leah Zhao",Melplex Real Estate,218/108 Flinders Street,MELBOURNE,VIC,3000,-37.815998,144.97102,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.53,3.18,0.74,2.01,0.39
15965933,standard,540,FALSE,"Susan Wang, Biggin Scott Box Hill Leasing Team",Biggin & Scott Box Hill,1610/25 Therry Street,MELBOURNE,VIC,3000,-37.806957,144.9611,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,0.95,3.61,0.49,1.09,0.48
15976534,standard,370,FALSE,Leasing Team,Re-define Real Estate,617/238 Flinders St,MELBOURNE,VIC,3000,-37.817516,144.96649,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.58,2.28,0.7,2.56,0.70
15181123,standardpp,550,FALSE,DIANA JURISIC,Ray White CRE,35/131 La Trobe Street,MELBOURNE,VIC,3000,-37.808643,144.96779,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.67,3.71,0.42,1.15,0.33
16887549,standardpp,720,FALSE,LLC Rental PM 1,LLC Real Estate,1901/11 Rose Lane,MELBOURNE,VIC,3000,-37.815487,144.95422,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.72,1.99,0.49,1.52,0.52
16910249,standardpp,900,FALSE,Kok Tai Yap,Brand C Real Estate,805/8 Exploration Lane,MELBOURNE,VIC,3000,-37.809113,144.96846,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.83,3.8,0.41,0.87,0.27
16910261,standardpp,600,FALSE,Kok Tai Yap,Brand C Real Estate,1004/81 Abeckett Street,MELBOURNE,VIC,3000,-37.809254,144.96118,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.39,3.28,0.55,1.26,0.39
17046463,standardpp,450,FALSE,Carson Mair,Dingle Partners,1281/1 William Street,MELBOURNE,VIC,3000,-37.819477,144.95966,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.69,1.73,0.61,2.01,0.50
17090526,standardpp,650,FALSE,Ismaeel Hussain,Samma Real Estate,1310/442 Elizabeth Street,MELBOURNE,VIC,3000,-37.80841,144.96077,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.46,3.35,0.62,1.33,0.46
17110487,elite,620,TRUE,"Mark Arnejo, Leah Zhao",Melplex Real Estate,703/327 La Trobe Street,MELBOURNE,VIC,3000,-37.81105,144.95976,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.85,2.93,0.37,1.52,0.49
17122758,standard,595,FALSE,"Phoenix To, VICPROP Melbourne Leasing",VICPROP,1807B/120 A'Beckett Street,MELBOURNE,VIC,3000,-37.809307,144.95973,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.44,3.16,0.6,1.32,0.34
17125179,standard,580,TRUE,Sisi Peng,Ironfish Real Estate Melbourne,1603/11 Rose Lane,MELBOURNE,VIC,3000,-37.815487,144.95422,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.72,1.99,0.49,1.52,0.52
17127210,standard,250,FALSE,Anna Chen,Austrump Glen Pty Ltd,Carpark/80 Abeckett Street,MELBOURNE,VIC,3000,-37.809,144.96107,1,CarSpace,Car Space,FALSE,0,FALSE,1.39,3.28,0.55,1.26,0.39
17128238,standard,530,FALSE,"Tully Keung, Angie Zhao",LeonDean,1704/7 Katherine Place,MELBOURNE,VIC,3000,-37.82017,144.95647,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.9,1.55,0.39,1.79,0.35
16555978,elite,460,FALSE,Lakely Shu,ELITE REAL ESTATE (ON ELIZABETH STREET),304/58 La Trobe Street,MELBOURNE,VIC,3000,-37.80843,144.96706,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.68,4.03,0.43,0.82,0.22
17155886,elite,600,FALSE,Shaun Young,AREAL PROPERTY MELBOURNE,803/263 Franklin Street,MELBOURNE,VIC,3000,-37.80962,144.95609,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.57,2.96,0.54,0.93,0.28
17155928,elite,860,FALSE,"Hendy Nora, James Ji",Core Realty Pty Ltd,3709/120 Abeckett Street,MELBOURNE,VIC,3000,-37.809307,144.95973,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.44,3.16,0.6,1.32,0.34
17157130,elite,700,TRUE,"Bronte Carfino, Tali Leckie",MRE,1007/585 La Trobe Street,MELBOURNE,VIC,3000,-37.813267,144.95183,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.26,2.22,0.2,1.07,0.58
17158814,elite,850,TRUE,Miki Kawabuchi,MICM Real Estate,2711/618 Lonsdale Street,MELBOURNE,VIC,3000,-37.814415,144.9539,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.27,2.14,0.37,1.17,0.68
17026825,standard,530,FALSE,"Winnie Yang, Veronica Sun",JALIN REALTY AUSTRALIA PTY LTD,557 Little Lonsdale St,MELBOURNE,VIC,3000,-37.813305,144.95535,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.97,2.64,0.22,1.07,0.49
17030810,standard,261,FALSE,Paul Lin,Ironfish Real Estate Melbourne,Carpark 2504/462 Elizabeth Street,MELBOURNE,VIC,3000,-37.807858,144.96062,,House,House,FALSE,0,FALSE,1.32,3.45,0.59,1.20,0.33
17037890,standard,670,TRUE,Ke Ke,GOLD 4LIFE,3901/80 A'Beckett Street,MELBOURNE,VIC,3000,-37.809,144.96107,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.39,3.28,0.55,1.26,0.39
17038377,standard,830,TRUE,,GOLD 4LIFE,1403/33 MacKenzie Street,MELBOURNE,VIC,3000,-37.807835,144.96698,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.52,3.87,0.27,0.80,0.22
17039507,standard,690,FALSE,Bridie Redfern,Wintersun Real Estate,206/9 Degraves Street,MELBOURNE,VIC,3000,-37.817554,144.96574,2,Townhouse,Townhouse,FALSE,0,FALSE,2.42,2.66,0.54,2.30,0.80
17067712,standard,720,FALSE,"Jeana Chen, Support Team",Ray White CHK,5406D/648 Lonsdale Street,MELBOURNE,VIC,3000,-37.81437,144.95338,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.29,2.16,0.39,1.18,0.69
17074301,standard,450,FALSE,Louis Liang,Ironfish Real Estate Melbourne,1014/43 Therry Street,MELBOURNE,VIC,3000,-37.80706,144.96066,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,0.99,3.57,0.53,1.05,0.44
17082565,elite,450,FALSE,Laura Braun,Evoke Property,G8/441 Lonsdale Street,MELBOURNE,VIC,3000,-37.81333,144.95938,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.07,2.64,0.28,1.53,0.68
17085968,elite,670,TRUE,Tara Bourke,Belle Property South Melbourne,307/604 St Kilda Road,MELBOURNE,VIC,3000,-37.851215,144.98009,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,6.8,5.97,0.69,1.49,1.09
17092629,elite,825,FALSE,"Thembie  Sikwila, Bronte Carfino",MRE,1809/228 La Trobe Street,MELBOURNE,VIC,3000,-37.809616,144.9623,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.67,3.3,0.57,1.54,0.54
17106391,standard,620,FALSE,"Jay Tee, Tania Galinec",Tiga Residential,4207/301 King Street,MELBOURNE,VIC,3000,-37.813293,144.95403,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.04,2.5,0.14,0.93,0.55
17114948,standard,610,TRUE,Sisi Peng,Ironfish Real Estate Melbourne,1105/33 Rose Lane,MELBOURNE,VIC,3000,-37.815,144.95387,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.3,2.09,0.37,1.19,0.63
17115122,standard,580,FALSE,Zara-Jane Hayes,ASK Property Partners Pty Ltd,1011/135 A'Beckett Street,MELBOURNE,VIC,3000,-37.809788,144.95964,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.47,3.13,0.57,1.34,0.31
17177420,elite,650,FALSE,"Nancy Ma, Vivian Zhang",BIGGIN & SCOTT MANNINGHAM,2408/5 SUTHERLAND STREET,MELBOURNE,VIC,3000,-37.811417,144.96085,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.68,3.02,0.47,1.56,0.35
17179118,elite,700,FALSE,"Romina Alessi, Leasing Team",Melcorp Real Estate,4813/33 Rose Lane,MELBOURNE,VIC,3000,-37.815,144.95387,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.3,2.09,0.37,1.19,0.63
17180250,elite,525,FALSE,"Alex Leonard, Kelsey Lincoln",Nelson Alexander Reservoir,1101/408 Lonsdale Street,MELBOURNE,VIC,3000,-37.8126,144.9604,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.87,2.79,0.06,1.68,0.54
17194010,elite,660,FALSE,"Jordan Nunns, Leasing Team",Melcorp Real Estate,1111/228 La Trobe Street,MELBOURNE,VIC,3000,-37.809616,144.9623,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.67,3.3,0.57,1.54,0.54
17194156,elite,730,TRUE,Miki Kawabuchi,MICM Real Estate,1204/601 Little Lonsdale Street,MELBOURNE,VIC,3000,-37.813744,144.95369,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.13,2.39,0.22,1.02,0.64
17195418,elite,470,FALSE,Duska Maric,Del Real Estate,1212/339 Swanston Street,MELBOURNE,VIC,3000,-37.810383,144.9638,1,House,House,FALSE,0,FALSE,2.18,3.34,0.61,1.66,0.13
17058383,elite,820,TRUE,Aryanaz Moradi,MICM Real Estate,4805/560 Lonsdale Street,MELBOURNE,VIC,3000,-37.81397,144.95566,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.08,2.3,0.4,1.20,0.59
17068817,elite,550,TRUE,Mania Sidhu,MICM Real Estate,5/165 Bourke Street,MELBOURNE,VIC,3000,-37.812874,144.96861,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.04,3.15,0.35,1.52,0.35
17068827,elite,500,FALSE,"Mason Wong, Hayley Tran",Inner Real Estate NEXTRE,1804/250 Elizabeth Street,MELBOURNE,VIC,3000,-37.81255,144.96275,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.92,2.86,0.23,1.79,0.59
17198643,elite,520,FALSE,"Eva Christodoulou, Dylan Emmett",Lucas Real Estate,2406/557 Little Lonsdale Street,MELBOURNE,VIC,3000,-37.813305,144.95535,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.97,2.64,0.22,1.07,0.49
17198715,elite,900,TRUE,Miki Kawabuchi,MICM Real Estate,3407/33 Rose Lane,MELBOURNE,VIC,3000,-37.815,144.95387,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.3,2.09,0.37,1.19,0.63
17198716,elite,650,FALSE,Mike Yuan,MICM Real Estate,1207/20-26 Coromandel Place,MELBOURNE,VIC,3000,-37.813046,144.96925,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.24,3.13,0.46,1.72,0.33
17198721,elite,550,TRUE,Cameron Lowery,MICM Real Estate,314/300 Swanston Street,MELBOURNE,VIC,3000,-37.810608,144.96458,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.84,3.7,0.59,1.32,0.01
17199168,elite,500,FALSE,RentBetter Team,RentBetter,603/220 Spencer St,MELBOURNE,VIC,3000,-37.815693,144.95291,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,33,FALSE,2.62,1.9,0.39,1.43,0.43
17199991,elite,860,FALSE,Aryanaz Moradi,MICM Real Estate,2705/560 Lonsdale Street,MELBOURNE,VIC,3000,-37.813976,144.95576,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.07,2.41,0.5,1.30,0.59
17200144,elite,420,FALSE,Jeff Yu,ELITE REAL ESTATE (ON ELIZABETH STREET),710/280 SPENCER Street,MELBOURNE,VIC,3000,-37.813946,144.95203,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.3,2.11,0.11,1.40,0.64
16827856,standard,650,FALSE,Support Team,Ray White CHK,1B1B/111-125 A'Beckett St,MELBOURNE,VIC,3000,-37.809578,144.96011,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.42,3.18,0.62,1.30,0.43
16868314,standard,780,FALSE,Support Team,Ray White CHK,2B2B/134-160 Spencer Street,MELBOURNE,VIC,3000,-37.817417,144.95364,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.88,1.69,0.31,1.69,0.23
16554674,standard,780,FALSE,Support Team,Ray White CHK,910/134-160 Spencer Street,MELBOURNE,VIC,3000,-37.817417,144.95364,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.88,1.69,0.31,1.69,0.23
16560593,standard,850,FALSE,"Vivi Liana, Ausky Group",Ausky Group,1110D/648 Lonsdale Street,MELBOURNE,VIC,3000,-37.814747,144.95285,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.34,2.15,0.43,1.23,0.68
16863574,elite,780,FALSE,May Sun,ELITE REAL ESTATE (ON ELIZABETH STREET),1401/228 Abeckett Street,MELBOURNE,VIC,3000,-37.810265,144.95663,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.71,2.86,0.44,1.08,0.18
16881277,elite,700,FALSE,Lakely Shu,ELITE REAL ESTATE (ON ELIZABETH STREET),606/11 Rose Lane,MELBOURNE,VIC,3000,-37.815487,144.95422,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.72,1.99,0.49,1.52,0.52
16888629,elite,520,TRUE,Venura Peramuna,MICM Real Estate,2116/39 Lonsdale Street,MELBOURNE,VIC,3000,-37.809906,144.9711,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.12,3.71,0.32,1.05,0.33
16909923,elite,495,FALSE,"Jayne Rosevear, Nidhi Mahajan",YPA Cranbourne,806/17 Singers Lane,MELBOURNE,VIC,3000,-37.81109,144.95662,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.81,3.02,0.59,1.24,0.34
16967143,elite,1700,FALSE,"Suzie Inglis, Kim Davey",Melbourne Boutique Property,403/8 Bligh Place,MELBOURNE,VIC,3000,-37.817253,144.9639,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.69,2.48,0.83,2.30,0.62
17000144,elite,960,TRUE,Miki Kawabuchi,MICM Real Estate,3913/639 Lonsdale Street,MELBOURNE,VIC,3000,-37.81501,144.95341,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.56,2.05,0.33,1.36,0.59
15979748,premiumplus,550,FALSE,Daniel Hamilton,McGrath,5/47 Evansdale Road,HAWTHORN,VIC,3122,-37.82372,145.0233,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,8.94,3.53,1.49,0.85,0.37
16856544,premiumplus,300,FALSE,Daniel Hamilton,McGrath,203/41-43 Park Street,HAWTHORN,VIC,3122,-37.819878,145.03896,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,8.33,3.67,0.55,1.11,0.37
17097032,standardpp,520,FALSE,Nathan Roberts,Marshall White Boroondara,2/23 Hill Street,HAWTHORN,VIC,3122,-37.81811,145.02036,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,7.13,3.1,0.94,0.48,0.61
17110714,standardpp,495,FALSE,Adam Cusinato, Jellis Craig & Company Pty Ltd,8/174 Power Street,HAWTHORN,VIC,3122,-37.82563,145.0253,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,8.51,3.5,1.42,0.57,0.42
17148775,standardpp,695,FALSE,Nicole Woods,RT Edgar Boroondara,G03/7 Riversdale Road,HAWTHORN,VIC,3122,-37.827625,145.02623,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,8.24,3.81,1.15,0.63,0.15
17165402,elitepp,500,FALSE,Gabrielle Perri,The Hopkins Group,518/2 Golding Street,HAWTHORN,VIC,3122,-37.82183,145.03258,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,8.19,3.52,0.6,0.38,0.39
17168592,premiumplus,575,TRUE,"Ysabella Dimitrakopoulos, Kate Turville",BigginScott Richmond,18/219-227 Auburn Rd,HAWTHORN,VIC,3122,-37.82791,145.04422,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,6.96,2.6,0.85,0.97,0.53
17178589,premiumplus,600,FALSE,Lauren Jackson,Belle Property Glen Iris,5/45 Evansdale Road,HAWTHORN,VIC,3122,-37.82333,145.02339,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,8.98,3.48,1.44,0.81,0.32
17185468,premiumplus,895,FALSE,Thea Toogood, Jellis Craig & Company Pty Ltd,70 Melville Street,HAWTHORN,VIC,3122,-37.81579,145.02477,2,House,House,FALSE,0,FALSE,6.83,2.77,0.79,1.07,0.57
17187836,premiumplus,550,FALSE,Adam Cusinato, Jellis Craig & Company Pty Ltd,4/1 Manningtree Road,HAWTHORN,VIC,3122,-37.822548,145.02687,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,7.96,3.22,1.1,0.67,0.52
17188526,premiumplus,815,FALSE,Thea Toogood, Jellis Craig & Company Pty Ltd,19 Elgin Street,HAWTHORN,VIC,3122,-37.815567,145.02641,1,House,House,FALSE,0,FALSE,6.92,2.53,0.64,1.19,0.69
17189887,premiumplus,975,FALSE,Barbara Thomas,Thomas Moreland Real Estate,2/39 Wattle Road,HAWTHORN,VIC,3122,-37.824425,145.0295,2,Townhouse,Townhouse,FALSE,0,FALSE,8.38,3.67,1.05,0.41,0.67
17192681,premiumplus,550,FALSE,"Ysabella Dimitrakopoulos, Jordyn Ross",BigginScott Richmond,113/8 Montrose Street,HAWTHORN,VIC,3122,-37.8226,145.03537,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,8.22,3.68,0.22,0.27,0.03
17198131,premiumplus,620,FALSE,"Jayde Cashion, Jellis Craig Inner North",Jellis Craig Fitzroy,3/18 Riversdale Road,HAWTHORN,VIC,3122,-37.828167,145.02766,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,8.11,3.8,1.02,0.49,0.15
17200131,standardpp,395,FALSE,Leasing Concierge, Gary Peer,16/3 Kooyongkoot Road,HAWTHORN,VIC,3122,-37.830265,145.03902,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,7.26,2.9,0.92,0.78,0.31
17200729,premiumplus,475,FALSE,Adam Cusinato, Jellis Craig & Company Pty Ltd,8/81 Morang Road,HAWTHORN,VIC,3122,-37.825962,145.02394,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,8.59,3.89,1.24,0.97,0.19
8441857,elite,305,FALSE,Sugi Cahyadi,Student Housing Australia,309/1 Queens Avenue,HAWTHORN,VIC,3122,-37.8227,145.04298,1,Studio,Studio,FALSE,0,FALSE,7.78,3.42,0.25,0.97,0.21
8475114,elite,330,FALSE,Sugi Cahyadi,Student Housing Australia,204B/71 Riversdale Road,HAWTHORN,VIC,3122,-37.82835,145.03235,1,Studio,Studio,FALSE,0,FALSE,7.69,3.38,0.81,0.42,0.56
11020455,elite,305,FALSE,Sugi Cahyadi,Student Housing Australia,608/1 Queens Avenue,HAWTHORN,VIC,3122,-37.8227,145.04298,1,Studio,Studio,FALSE,0,FALSE,7.78,3.42,0.25,0.97,0.21
11144878,elite,480,FALSE,Michelle Chiu,LITTLE Real Estate Victoria,3/478 Auburn Road,HAWTHORN,VIC,3122,-37.839855,145.0416,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,5.72,1.25,0.36,0.48,0.47
12831864,elite,500,FALSE,Michelle Chiu,LITTLE Real Estate Victoria,110/2 Golding Street,HAWTHORN,VIC,3122,-37.82183,145.03258,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,8.19,3.52,0.6,0.38,0.39
16635674,elite,950,FALSE,Christie Visser,Longview Real Estate,35 Morang Road,HAWTHORN,VIC,3122,-37.82332,145.02432,1,House,House,FALSE,0,FALSE,8.88,3.44,1.41,0.81,0.10
16988675,standardpp,750,FALSE,Adam Cusinato, Jellis Craig & Company Pty Ltd,616 Glenferrie Road,HAWTHORN,VIC,3122,-37.823517,145.03569,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,8.25,3.78,0.3,0.31,0.35
17063518,standardpp,695,FALSE,Ashleigh Doherty,Fletchers Canterbury,2/468 Glenferrie Road,HAWTHORN,VIC,3122,-37.834515,145.0334,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,6.88,2.78,0.25,0.93,0.34
17104377,elite,750,FALSE,"Celia McGregor, Eliza Bonnett",Nelson Alexander Kew,103/22 Findon Street,HAWTHORN,VIC,3122,-37.81292,145.02045,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,6.19,2.58,1.01,1.13,0.42
17152133,elite,500,FALSE,Simone Cusack,Capital Property Marketing & Management,17/523 Burwood Road,HAWTHORN,VIC,3122,-37.82296,145.04135,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,7.74,3.38,0.04,0.79,0.31
17188260,elite,550,FALSE,Adam Cusinato,Jellis Craig Balwyn,4/1 Manningtree Road,HAWTHORN,VIC,3122,-37.822548,145.02687,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,7.96,3.22,1.1,0.67,0.52
17189202,elite,815,FALSE,Thea Toogood,Jellis Craig Balwyn,19 Elgin Street,HAWTHORN,VIC,3122,-37.815567,145.02641,1,House,House,FALSE,0,FALSE,6.92,2.53,0.64,1.19,0.69
17198351,elite,640,FALSE,Michael Zhang,Areal Property - Box Hill,101/147 Riversdale Road,HAWTHORN,VIC,3122,-37.82911,145.03882,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,7.17,2.81,1.01,0.66,0.22
17198386,elite,640,FALSE,Michael Zhang,Areal Property - Box Hill,107/147 Riversdale Road,HAWTHORN,VIC,3122,-37.82911,145.03882,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,7.17,2.81,1.01,0.66,0.22
17200766,elite,475,FALSE,Adam Cusinato,Jellis Craig Balwyn,8/81 Morang Road,HAWTHORN,VIC,3122,-37.825962,145.02394,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,8.59,3.89,1.24,0.97,0.19
17201292,elite,480,FALSE,Jordana Tagell,Woodards,2/50 Elphin Grove,HAWTHORN,VIC,3122,-37.81895,145.04176,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,8.5,3.72,0.72,0.82,0.04
17203313,elite,470,FALSE,Mia Bakri,Landmark Real Estate,402/862 Glenferrie Road,HAWTHORN,VIC,3122,-37.8274,145.03445,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,7.73,3.42,0.81,0.15,0.56
17157670,premiumplus,1300,FALSE,Dylan Archer,Kay & Burton Stonnington,8 Survey Street,RICHMOND,VIC,3121,-37.826138,145.01268,2,House,House,FALSE,0,FALSE,6.98,4.25,1.17,1.22,1.38
