id,promoType,price,hasVideo,agentNames,brandName,addressStreet,addressSuburb,addressState,addressPostcode,addressLat,addressLng,num_bath,type,formatted,isRural,landSize,Retirement,min_distance_to_university,min_distance_to_shopping_mall,min_distance_to_secondary_school,min_distance_to_primary_school,min_distance_to_park,min_walking_distance_to_station,nearest_station
17181325,standard,1400,False,"Matthew Zammit, Walshe and Whitelock",Walshe & Whitelock Pty Ltd,5 Lord Street,RICHMOND,VIC,3121,-37.8198,145.00536,2.0,NewHouseLand,New House & Land,False,0.0,False,5.77,4.25,0.42,0.71,0.51,1.16,Burnley Railway Station (Burnley)
17189575,standard,890,False,"Carmela Dimasi, Wilson Sumali",The Neighbourhood Property Collective,21 Lord Street,RICHMOND,VIC,3121,-37.820816,145.00507,2.0,House,House,False,0.0,False,5.85,4.41,0.5,0.87,0.26,1.091,Burnley Railway Station (Burnley)
17190571,standard,720,False,Joe Pollina,Walshe & Whitelock Pty Ltd,109/39 Appleton Street,RICHMOND,VIC,3121,-37.81547,145.01141,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.85,4.12,0.98,0.38,0.48,1.611,Hawthorn Railway Station (Hawthorn)
17191608,standard,690,False,Thomas Wong,Thomas Wong Real Estate,204/183 Bridge Road,RICHMOND,VIC,3121,-37.81804,144.99599,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,4.85,4.99,0.51,0.58,0.25,0.794,West Richmond Railway Station (Richmond)
17203615,standard,900,False,Libby Mikus,Simone Bullen,56 Lambert Street,RICHMOND,VIC,3121,-37.813324,145.00237,2.0,House,House,False,0.0,False,4.92,4.37,0.62,0.52,0.98,1.108,North Richmond Railway Station (Richmond)
17197651,premiumplus,570,False,Barbara Baltas,Dingle Partners,804/225 Elizabeth Street,MELBOURNE,VIC,3000,-37.81311,144.96237,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.8,2.97,0.24,1.68,0.47,0.646,Melbourne Central Railway Station (Melbourne City)
17198131,premiumplus,620,False,"Jayde Cashion, Jellis Craig Inner North",Jellis Craig Fitzroy,3/18 Riversdale Road,HAWTHORN,VIC,3122,-37.828167,145.02766,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,8.11,3.8,1.02,0.49,0.15,1.008,Hawthorn Railway Station (Hawthorn)
17198554,premiumplus,1700,False,"Dylan Archer, Zac Muller",Kay & Burton Boroondara,Residences 27 Howard Street,KEW,VIC,3101,-37.8076,145.02336,3.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.44,2.0,0.96,1.22,0.48,2.085,Hawthorn Railway Station (Hawthorn)
17198658,premiumplus,580,False,"Tom Koller, Lisa Tremellen",Biggin & Scott Stonnington,30/32 Queens Road,MELBOURNE,VIC,3004,-37.84349,144.97598,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.82,4.75,0.95,1.48,0.52,1.705,Prahran Railway Station (Prahran)
17198870,premiumplus,1350,False,Shermta Flomo,Woodards South Yarra,8 Cromwell Crescent,SOUTH YARRA,VIC,3141,-37.84241,144.99942,2.0,House,House,False,0.0,False,7.42,4.62,1.11,0.6,0.1,0.476,Hawksburn Railway Station (South Yarra)
17199444,premiumplus,595,False,Jasmine Palioportas,Buxton Oakleigh,G03/41 Walpole Street,KEW,VIC,3101,-37.803547,145.03175,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.7,0.89,1.87,0.56,0.54,2.527,Hawthorn Railway Station (Hawthorn)
17199598,premiumplus,500,False,Daniel Hamilton,McGrath,107/8 Garden Street,SOUTH YARRA,VIC,3141,-37.84322,144.9956,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.34,5.55,0.77,0.72,0.45,0.656,Hawksburn Railway Station (South Yarra)
17200197,premiumplus,550,False,Daniel Hamilton,McGrath,7/24 Fitzgerald Street,SOUTH YARRA,VIC,3141,-37.842556,144.99298,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.2,6.07,1.04,1.16,1.37,0.65,South Yarra Railway Station (South Yarra)
17200528,premiumplus,850,True,Frazer Downes,Hodges South Melbourne,1503/270 King Street,MELBOURNE,VIC,3000,-37.813747,144.95503,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.25,2.29,0.39,1.18,0.76,0.403,Flagstaff Railway Station (Melbourne City)
17200729,premiumplus,475,False,Adam Cusinato, Jellis Craig & Company Pty Ltd,8/81 Morang Road,HAWTHORN,VIC,3122,-37.825962,145.02394,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,8.59,3.89,1.24,0.97,0.19,0.521,Hawthorn Railway Station (Hawthorn)
17200811,premiumplus,350,False,Lauren Harris,The Agency Victoria,4/486 Toorak Road,TOORAK,VIC,3142,-37.841614,145.0109,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.81,3.4,1.82,0.44,1.12,1.183,Hawksburn Railway Station (South Yarra)
17200967,premiumplus,550,False,Shermta Flomo,Woodards South Yarra,28/530 Toorak Road,TOORAK,VIC,3142,-37.84236,145.01842,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.09,2.69,1.18,1.09,1.22,1.148,Heyington Railway Station (Toorak)
14285004,premiumplus,460,False,"Kavinda Kudage Don, Adam Abriani",Linage ,1105/568 St Kilda Road,MELBOURNE,VIC,3004,-37.847107,144.97884,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.25,5.41,0.67,1.33,0.79,1.064,Prahran Railway Station (Prahran)
15977519,premiumplus,675,False,Ismaeel Hussain,Samma Real Estate,206/601 Little Collins Street,MELBOURNE,VIC,3004,-37.817917,144.95485,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.65,1.72,0.14,1.54,0.25,0.401,Southern Cross Railway Station (Melbourne City)
16811696,premiumplus,720,False,"Alexander Gorejena, Fiona Tennant",aussieproperty.com,5601/450 Elizabeth Street,MELBOURNE,VIC,3004,-37.80828,144.9607,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.26,3.39,0.66,1.14,0.27,0.566,Melbourne Central Railway Station (Melbourne City)
17154418,premiumplus,400,False,Cameron  Gibson,Buxton Stonnington,1/9-11 Barnsbury Road,SOUTH YARRA,VIC,3141,-37.84479,145.00119,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.93,4.95,1.49,0.63,0.52,0.15,Hawksburn Railway Station (South Yarra)
17161660,premiumplus,520,False,Carson Mair,Dingle Partners,4/57 Adams Street,SOUTH YARRA,VIC,3141,-37.835648,144.9773,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.4,5.01,0.48,1.07,0.99,1.582,South Yarra Railway Station (South Yarra)
17161732,premiumplus,690,False,Leasing Team,Besser & Co. Estate Agents,14/411 Toorak Road,TOORAK,VIC,3142,-37.840508,145.00557,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.24,3.83,1.32,0.46,0.67,0.7,Hawksburn Railway Station (South Yarra)
17161928,premiumplus,650,False,"Jonathan Boon, Evelyne Surja",Kay & Burton Stonnington,6/601 Toorak Road,TOORAK,VIC,3142,-37.842083,145.01884,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.06,2.65,1.2,1.13,1.25,1.122,Heyington Railway Station (Toorak)
17162415,premiumplus,1195,False,Caleb Griffin,Kay & Burton Stonnington,67 Bromby Street,SOUTH YARRA,VIC,3141,-37.835052,144.97609,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.47,5.08,0.55,1.22,1.14,1.722,South Yarra Railway Station (South Yarra)
17163296,premiumplus,725,False,Cameron  Gibson,Buxton Stonnington,602/12 Yarra Street,SOUTH YARRA,VIC,3141,-37.836967,144.99307,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.25,5.23,0.83,1.0,1.16,0.347,South Yarra Railway Station (South Yarra)
17179271,premiumplus,700,False,Edward Guo,Fletchers Canterbury,3601/81 A'Beckett Street,MELBOURNE,VIC,3000,-37.809254,144.96118,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.39,3.28,0.55,1.26,0.39,0.421,Melbourne Central Railway Station (Melbourne City)
17180475,premiumplus,950,False,"Alicia Cannizzaro, Jellis Craig Inner North",Jellis Craig Fitzroy,7 Majella Court,KEW,VIC,3101,-37.806004,145.05684,1.0,House,House,False,0.0,False,9.21,2.4,0.9,1.49,1.11,2.72,Auburn Railway Station (Hawthorn East)
16799596,elite,1300,False,"Leasing Team, Elvis Ting",First National Avant - Box Hill,4/119 Alexandra Avenue,SOUTH YARRA,VIC,3141,-37.834415,145.00005,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.52,5.07,0.66,1.05,0.82,1.221,South Yarra Railway Station (South Yarra)
17152632,elite,460,False,"Rebecca Dean, Eliza Bonnett",Nelson Alexander Kew,6/180 Riversdale Road,HAWTHORN,VIC,3122,-37.82975,145.04128,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.95,2.59,0.88,0.88,0.35,1.127,Auburn Railway Station (Hawthorn East)
17153793,elite,815,False,Aryanaz Moradi,MICM Real Estate,3707/560 Lonsdale Street,MELBOURNE,VIC,3000,-37.813957,144.95566,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.08,2.3,0.4,1.19,0.59,0.292,Flagstaff Railway Station (Melbourne City)
17154385,elite,420,False,"Kate Wills, Prahran Leasing",Hodges Prahran South Yarra,5/83 Mathoura Road,TOORAK,VIC,3142,-37.843857,145.00754,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.57,3.92,1.89,0.74,1.01,0.672,Hawksburn Railway Station (South Yarra)
17156121,elite,1100,False,Paige Hockley,Nelson Alexander | Carlton,132/283 Spring Street,MELBOURNE,VIC,3000,-37.808205,144.97134,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.85,4.01,0.43,0.86,0.32,0.346,Parliament Railway Station (Melbourne City)
17156468,elite,575,True,"Mason Wong, Kayani Shahzeb",Inner Real Estate NEXTRE,334/111 Punt Road,SOUTH YARRA,VIC,3141,-37.838806,144.98642,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.13,5.74,1.08,0.28,1.5,0.623,South Yarra Railway Station (South Yarra)
17157611,elite,540,False,"Hugo Banks, Maddie Beveridge",Wood Property,317/300 Swanston Street,MELBOURNE,VIC,3000,-37.810608,144.96458,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.84,3.7,0.59,1.32,0.01,0.262,Melbourne Central Railway Station (Melbourne City)
17158293,elite,545,False,"Sam Landale, Todd George & Carla Girolamo",Belle Property South Yarra,411/8 Garden Street,SOUTH YARRA,VIC,3141,-37.84322,144.9956,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.34,5.55,0.77,0.72,0.45,0.656,Hawksburn Railway Station (South Yarra)
13517469,standard,425,False,"Susan  Clements, Felix Zeldin",Prime Property Partners Australia,5/178 Lennox St,RICHMOND,VIC,3121,-37.818798,144.99425,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,4.82,4.96,0.55,0.55,0.46,0.764,West Richmond Railway Station (Richmond)
15533747,premiumplus,785,False,Danielle Boyd,Life Property Management,1201/8 Bowen Crescent,MELBOURNE,VIC,3004,-37.83536,144.97252,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,4.87,4.46,0.3,1.43,1.13,1.946,South Yarra Railway Station (South Yarra)
16366690,premiumplus,535,False,Daniel Hamilton,McGrath,516/35 Malcolm Street,SOUTH YARRA,VIC,3141,-37.836967,144.99646,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.47,4.98,0.17,1.0,0.91,0.73,South Yarra Railway Station (South Yarra)
17044757,standard,875,False,Andrea Vizcaya,Nicholas Scott Real Estate,3/61 Stawell Street,RICHMOND,VIC,3121,-37.822014,145.0104,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.41,4.0,0.92,0.89,1.02,0.875,Burnley Railway Station (Burnley)
17071496,standard,745,False,Amelie Frere,Shape Property ,2 Fear Street,RICHMOND,VIC,3121,-37.821465,144.99126,2.0,Townhouse,Townhouse,False,0.0,False,4.9,5.5,0.74,0.57,0.65,0.473,Richmond Railway Station (Richmond)
17201671,premiumplus,850,False,Meggan Eade,Abercrombys ,17 Phoenix Street,SOUTH YARRA,VIC,3141,-37.843506,144.99182,1.0,House,House,False,0.0,False,7.38,5.89,1.11,0.99,1.69,0.708,South Yarra Railway Station (South Yarra)
17201884,premiumplus,625,False,Shermta Flomo,Woodards South Yarra,3/2 Davidson Street,SOUTH YARRA,VIC,3141,-37.832706,144.98842,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.99,5.6,0.41,0.49,1.61,1.288,South Yarra Railway Station (South Yarra)
17202601,premiumplus,520,False,Cameron  Gibson,Buxton Stonnington,603/2 Claremont Street,SOUTH YARRA,VIC,3141,-37.83859,144.99382,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.51,5.72,1.23,1.36,1.64,0.269,South Yarra Railway Station (South Yarra)
17202624,premiumplus,425,False,Paul Tunney,Woodards South Yarra,9/89 Osborne Street,SOUTH YARRA,VIC,3141,-37.841915,144.99083,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.87,6.02,1.0,0.56,1.32,0.441,South Yarra Railway Station (South Yarra)
17202896,premiumplus,895,False,"Lucas Russell, Fiona Stanway",Kingsford Property,401Q/27 Claremont Street,SOUTH YARRA,VIC,3141,-37.83703,144.99371,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.34,5.55,1.06,1.19,1.47,0.439,South Yarra Railway Station (South Yarra)
17203631,premiumplus,525,False,"Mikaele Horsnell, Jim Georgiou",Harcourts Melbourne City,808/422 Collins Street,MELBOURNE,VIC,3000,-37.817097,144.96014,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.5,2.34,0.65,2.12,0.71,0.856,Flagstaff Railway Station (Melbourne City)
15921370,elite,720,True,Neelu Kuruvilla,Ray White Bundoora,704/203-213 Burnley Street,RICHMOND,VIC,3121,-37.82082,145.00827,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.08,4.1,0.73,0.56,0.82,0.852,Burnley Railway Station (Burnley)
15988376,elite,765,False,Chaya Varsani,LITTLE Real Estate Victoria,5A Newry Street,RICHMOND,VIC,3121,-37.82445,145.00496,1.0,Townhouse,Townhouse,False,0.0,False,6.36,4.79,1.08,1.09,0.59,0.62,Burnley Railway Station (Burnley)
17116611,elite,795,False,"Samantha Wise, Eliza Bonnett",Nelson Alexander Kew,31 Westbank Terrace,RICHMOND,VIC,3121,-37.821457,145.01328,1.0,House,House,False,0.0,False,6.55,3.66,0.57,0.7,0.78,1.031,Hawthorn Railway Station (Hawthorn)
17125380,elite,680,False,Cameron Lowery,MICM Real Estate,312/59 Coppin Street,RICHMOND,VIC,3121,-37.820084,145.00381,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.66,4.47,0.39,0.93,0.18,1.277,Burnley Railway Station (Burnley)
17141284,elite,890,True,"Zara Prior, Georgia  Tasiopoulos",Home apartments,403/246 Church Street,RICHMOND,VIC,3121,-37.816837,144.9988,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.16,5.03,0.17,0.86,0.41,0.836,West Richmond Railway Station (Richmond)
17148256,elite,450,False,"Leo Maugeri, Irene Fagliarone",Nelson Alexander Reservoir,6/65 York Street,RICHMOND,VIC,3121,-37.813072,144.99384,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,4.16,5.19,0.98,0.16,0.77,0.398,West Richmond Railway Station (Richmond)
17156444,elite,750,True,Courtney Dix,Jellis Craig Richmond & Surrounds,308/115 Church Street,RICHMOND,VIC,3121,-37.814854,145.00008,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,4.92,4.78,0.34,0.86,0.58,1.004,West Richmond Railway Station (Richmond)
17160128,elite,500,False,"Lisa Taguelmint-Guillon, Yvette Johnston",Nelson Alexander Fitzroy,202/8 New Street,RICHMOND,VIC,3121,-37.81359,144.99248,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,4.12,5.09,1.06,0.28,0.71,0.243,West Richmond Railway Station (Richmond)
17163553,elite,680,False,"Yiotis Christodoulou, Kristen O'Connell",Jellis Craig Richmond & Surrounds,70/73 River Street,RICHMOND,VIC,3121,-37.818935,145.01315,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.38,3.66,0.57,0.68,0.46,1.082,Hawthorn Railway Station (Hawthorn)
17167919,elite,560,True,"Annabelle Munt, Tali Leckie",MRE,104/47 Murphy Street,RICHMOND,VIC,3121,-37.81761,145.00838,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.9,4.31,0.68,0.21,0.78,1.207,Burnley Railway Station (Burnley)
17169041,elite,600,False,"Yiotis Christodoulou, Kristen O'Connell",Jellis Craig Richmond & Surrounds,205/366 Church St,RICHMOND,VIC,3121,-37.822937,144.99823,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.85,5.25,0.6,0.86,0.52,0.526,East Richmond Railway Station (Richmond)
17174520,elite,630,False,RentBetter Team,RentBetter,27 Bell St,RICHMOND,VIC,3121,-37.824886,145.00214,1.0,House,House,False,0.0,False,6.03,5.34,1.01,0.76,0.51,0.703,East Richmond Railway Station (Richmond)
17181129,elite,625,True,"Bronte Carfino, Annabelle Munt",MRE,401/1 Palmer Street,RICHMOND,VIC,3121,-37.816547,145.0036,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.35,4.79,0.12,0.56,0.71,1.236,West Richmond Railway Station (Richmond)
17187324,elite,850,False,"Sylva Fraser, Eliza Bonnett",Nelson Alexander Kew,35 Duke Street,RICHMOND,VIC,3121,-37.82379,145.00383,1.0,House,House,False,0.0,False,6.29,5.38,1.36,1.02,0.86,0.812,Burnley Railway Station (Burnley)
17187513,elite,800,False,"Leasing Department, Alex Kostoglou",Biggin Scott Glen Waverley,6 Neptune Street,RICHMOND,VIC,3121,-37.819984,145.00694,1.0,House,House,False,0.0,False,5.92,4.11,0.57,0.57,0.66,1.02,Burnley Railway Station (Burnley)
17187801,elite,495,False,Tina Lepre,Rendina Real Estate,411/253 Bridge Road,RICHMOND,VIC,3121,-37.818275,144.99791,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.02,4.87,0.33,0.75,0.08,0.997,West Richmond Railway Station (Richmond)
17193334,elite,600,False,Veronica Johns,My Agent Real Estate,5/44-46 Coppin St,RICHMOND,VIC,3121,-37.818413,145.00363,1.0,House,House,False,0.0,False,5.74,4.52,0.16,0.65,0.48,1.448,East Richmond Railway Station (Richmond)
17194300,elite,450,False,"Ebony Wise, Prahran Leasing",Hodges Prahran South Yarra,6/39-45 Somerset Street,RICHMOND,VIC,3121,-37.815468,145.00221,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.2,4.77,0.4,0.66,0.76,1.154,West Richmond Railway Station (Richmond)
16597255,premiumplus,400,False,Manuel Flores,Gotham Property,808/408 Lonsdale Street,MELBOURNE,VIC,3000,-37.8126,144.9604,1.0,Studio,Studio,False,0.0,False,1.87,2.79,0.06,1.68,0.54,0.59,Flagstaff Railway Station (Melbourne City)
17186042,premiumplus,650,False,Adam Cusinato, Jellis Craig & Company Pty Ltd,4/1275 Burke Road,KEW,VIC,3101,-37.807285,145.06105,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,8.3,3.05,0.89,0.11,0.77,2.268,Camberwell Railway Station (Camberwell)
17186642,premiumplus,700,False,Darren McMullin,Kay & Burton Stonnington,808/800 Chapel Street,SOUTH YARRA,VIC,3141,-37.83604,144.99669,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.35,5.11,0.23,0.88,1.03,0.835,South Yarra Railway Station (South Yarra)
17186708,premiumplus,650,False,Darren McMullin,Kay & Burton Stonnington,2104/18 Yarra Street,SOUTH YARRA,VIC,3141,-37.83622,144.99323,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.17,5.32,0.89,1.02,1.24,0.431,South Yarra Railway Station (South Yarra)
17186733,premiumplus,500,False,Paul Tunney,Woodards South Yarra,5/32 Darling Street,SOUTH YARRA,VIC,3141,-37.836704,144.99194,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.25,5.35,0.95,0.48,1.27,0.396,South Yarra Railway Station (South Yarra)
17187020,premiumplus,1200,False,Hudson Keppell,Kay & Burton Stonnington,4/1 Canberra Road,TOORAK,VIC,3142,-37.836643,145.00969,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.91,4.5,1.99,0.71,1.11,1.514,Hawksburn Railway Station (South Yarra)
17187272,premiumplus,850,False,Adam Cusinato, Jellis Craig & Company Pty Ltd,4 High Street South,KEW,VIC,3101,-37.81291,145.02399,1.0,House,House,False,0.0,False,6.48,2.2,0.72,1.06,0.57,1.175,Hawthorn Railway Station (Hawthorn)
17187331,premiumplus,625,False,"Lucas Russell, Fiona Stanway",Kingsford Property,11/36 Kensington Road,SOUTH YARRA,VIC,3141,-37.836487,145.00179,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.77,4.65,1.33,1.29,0.87,1.041,Hawksburn Railway Station (South Yarra)
17187836,premiumplus,550,False,Adam Cusinato, Jellis Craig & Company Pty Ltd,4/1 Manningtree Road,HAWTHORN,VIC,3122,-37.822548,145.02687,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.96,3.22,1.1,0.67,0.52,0.524,Hawthorn Railway Station (Hawthorn)
17187871,premiumplus,525,False,"Preet Sandhu, Harrison Lay",BigginScott Richmond,512/87 Franklin Street,MELBOURNE,VIC,3000,-37.807945,144.9617,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.27,3.49,0.55,1.24,0.37,0.505,Melbourne Central Railway Station (Melbourne City)
17188106,premiumplus,550,False,Flo Djaja,Melbourne Residential Real Estate,202/572 St Kilda Road,MELBOURNE,VIC,3004,-37.8476,144.97925,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.31,5.48,0.73,1.39,0.86,1.001,Prahran Railway Station (Prahran)
17188280,premiumplus,925,False,"Renee Hewstone, Emily Jago",Marshall White Stonnington,20/24 Springfield Avenue,TOORAK,VIC,3142,-37.845062,145.01189,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.13,3.6,2.09,0.6,0.56,0.784,Toorak Railway Station (Armadale)
17188367,premiumplus,600,False,"Danielle Crumblehulme, Samantha Antoniou",Marshall White Stonnington,6/52 Grange Road,TOORAK,VIC,3142,-37.835056,145.01204,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.49,4.75,1.37,0.69,0.98,1.207,Heyington Railway Station (Toorak)
11020455,elite,305,False,Sugi Cahyadi,Student Housing Australia,608/1 Queens Avenue,HAWTHORN,VIC,3122,-37.8227,145.04298,1.0,Studio,Studio,False,0.0,False,7.78,3.42,0.25,0.97,0.21,0.332,Auburn Railway Station (Hawthorn East)
16635674,elite,950,False,Christie Visser,Longview Real Estate,35 Morang Road,HAWTHORN,VIC,3122,-37.82332,145.02432,1.0,House,House,False,0.0,False,8.88,3.44,1.41,0.81,0.1,0.229,Hawthorn Railway Station (Hawthorn)
17111542,elite,525,True,"Millie Bowles, Bronte Carfino",MRE,312/1 Clara Street,SOUTH YARRA,VIC,3141,-37.842182,144.9973,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.32,4.76,0.74,1.02,0.5,0.535,Hawksburn Railway Station (South Yarra)
17190627,elite,600,True,"Jarrod O'Donnell, Riley-Jane Dickie",MRE,309/1 Clara Street,SOUTH YARRA,VIC,3141,-37.842182,144.9973,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.32,4.76,0.74,1.02,0.5,0.535,Hawksburn Railway Station (South Yarra)
17194156,elite,730,True,Miki Kawabuchi,MICM Real Estate,1204/601 Little Lonsdale Street,MELBOURNE,VIC,3000,-37.813744,144.95369,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.13,2.39,0.22,1.02,0.64,0.337,Flagstaff Railway Station (Melbourne City)
17194235,elite,850,False,Michelle Welsh,Hallmarc Asset Management,506/14 Queens Road,MELBOURNE,VIC,3004,-37.83892,144.97499,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.36,4.3,0.5,1.45,0.55,1.714,South Yarra Railway Station (South Yarra)
17194349,elite,500,False,Ashley Oliver,Lucas Real Estate,1208/31 Spring Street,MELBOURNE,VIC,3000,-37.81452,144.97417,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.78,3.16,0.63,1.7,0.44,0.408,Parliament Railway Station (Melbourne City)
17194951,elite,420,False,Dior Collins,Meadows Property Group,2/213 Willams Road,SOUTH YARRA,VIC,3141,-37.844856,145.00365,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.71,4.39,1.73,0.95,1.08,0.192,Hawksburn Railway Station (South Yarra)
17195001,elite,600,False,"Chris Sacco, Eliza Bonnett",Nelson Alexander Kew,3/10 Grange Road,KEW,VIC,3101,-37.812634,145.05737,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.93,3.26,0.56,0.83,0.26,1.898,Camberwell Railway Station (Camberwell)
17195106,elite,590,False,Property Now,Property Now,UNIT 10/28 TIVOLI ROAD,SOUTH YARRA,VIC,3141,-37.838417,144.99857,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.81,4.65,0.51,1.09,0.57,0.762,South Yarra Railway Station (South Yarra)
17195452,elite,500,False,"Mason Wong, Maya Angela",Inner Real Estate NEXTRE,1504/568 St Kilda Road,MELBOURNE,VIC,3004,-37.847107,144.97884,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.25,5.41,0.67,1.33,0.79,1.064,Prahran Railway Station (Prahran)
17149645,elite,900,False,"Celia McGregor, Eliza Bonnett",Nelson Alexander Kew,12/5 Northampton Place,SOUTH YARRA,VIC,3141,-37.837143,144.98718,2.0,Townhouse,Townhouse,False,0.0,False,5.94,5.55,0.88,0.36,1.58,0.702,South Yarra Railway Station (South Yarra)
17150289,elite,525,False,"Ruella Head, Alison Loiterton",Belle Property St Kilda,3/320 Punt Road,SOUTH YARRA,VIC,3141,-37.842674,144.98584,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.56,6.17,0.94,0.17,1.86,1.029,South Yarra Railway Station (South Yarra)
17150432,elite,725,True,"Millie Bowles, Tali Leckie",MRE,2/25 Rockley Road,SOUTH YARRA,VIC,3141,-37.837017,144.99979,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.55,4.7,1.11,1.21,0.69,1.013,South Yarra Railway Station (South Yarra)
